,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
155,clairisaexplainsital,shamrockshot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156, The Horseshoe (@the,shamrockshot,downtown,specials,horseshoecafe,stpattysday,drinks,irish,,,,,,,,,,,,,,,,,,,,,,,
157,kittykat742069,shamrockshot,happystpattys,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,eatdrinkandgo,vanillavodka,irishcreamliquor,greenfoodcoloring,shamrockshot,stpattysday,,,,,,,,,,,,,,,,,,,,,,,,,
159,bouttimepub,shotsforeveryone,shotsforsupport,fundraisers,cornedbeefandcabbage,drinkingforacause,nhl,stpatricksday,irishwhiskey,bouttimepub,stpaddysday,sportspub,weareallirishonstpatricksday,marchmadness,shamrocksformda,beer,nba,firstrounds,shamrockshot,,,,,,,,,,,,
160,kcbranaghans,luckoftheirish🍀,shamrockshot,stpatricksday,irishpub,longbeach,kcbranaghans,,,,,,,,,,,,,,,,,,,,,,,,
161,meech206,stpattysday,jameson,mitri,stpatricksday,moments,polynesian,green,irish,potofgold,polyboy,meech,prettyboyproblems,meuli,islander,leprechaun,hemehim,shamrock,afatasi,afakasi,lp,whiskey,theneighborlady,dimitri,samoan,shamrockshot,d,greenbeer,goodluck,islandboy,polymovement
162,dr_pix,stpatricksday,ladyluck,bourbonstreet,itsfiveoclocksomewhere,shamrockshot,,,,,,,,,,,,,,,,,,,,,,,,,
163,lindsaynp,thirstythursday,customshotglass,shamrockshot,stpatricksday,fourleafclover,,,,,,,,,,,,,,,,,,,,,,,,,
164,catherinejonesyy,happystpatricksday🍀,shamrockshot,goodvibes,bluemoon,,,,,,,,,,,,,,,,,,,,,,,,,,
165,topshottuesdays,greenbeer,aero,greengoblin,shamrockshot,drinkresponsibly,leprechaun,ucf,downtownorlando,keepthespinach,orlando,turnedup,stpattys,orangeave,stpatricks,irish,nokale,westorlando,downtown,,,,,,,,,,,,
166,staleysclubturlock,drinkspecials,stpattysday,shots,turlock,goinguponatuesday,staleys,shamrockshot,fun,,,,,,,,,,,,,,,,,,,,,,
167,oforick,shamrockshot,oakforest,marcottes,fleadh,,,,,,,,,,,,,,,,,,,,,,,,,,
168,ginger20169,shamrockshot,greenbeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,thirstyla,blackandtan,shamrockshot,stpaddys,culvercity,,,,,,,,,,,,,,,,,,,,,,,,,,
170,beautifully_minded_r,shamrockshot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,larryfink19 on Insta,stpatricksday,shamrockshot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,erica11rae,harp,bushmills,guiness,jameson,allday,luckycharms,irshcarbomb,greenbeerontap,shamrockshot,stpattysday,,,,,,,,,,,,,,,,,,,,
173,argelia_la_gitana,shamrockshot,mondayisnotsoblue,,,,,,,,,,,,,,,,,,,,,,,,,,,,
